id,name,score,zip_code,city,state
44034,McAlister's Deli ,4.5,78223,San Antonio,TX
25031,KFC ,4.5,23224,Richmond,VA
18491,Aroma Deli,4.8,22601,Winchester,VA
50685,Flower &amp; Cream,5,77030,Houston,TX
13536,Jack in the Box  4810 NE 4th Street,4.6,98059,Renton,WA
46239,Marvino's Italian Steakhouse,5,77429,Cypress,TX
62067,Golden Chick ,4,79761,Odessa,TX
61870,Denny's ,4.3,76140,Forest Hills,TX
42103,Sokols' Greek Deli &amp; Cafe,4.9,77058,Houston,TX
26948,CVS ,4.7,22207,ARLINGTON,VA
39966,Pollo Campero ,4.7,78757,Austin,TX
19,Falafel Cafe,4.9,35233,Birmingham,AL
11555,Peking Garden,4.6,98660,Vancouver,WA
17095,Starbucks ,4.9,98371,Puyallup,WA
51346,Boogies Chicago Style BBQ,4.7,77489,Missouri City,TX
16423,Chipotle Mexican Grill ,4.6,98021,Bothell,WA
13866,MOD Pizza ,4.7,98372,Puyallup,WA
19263,Aditi Gourmet Indian Flavor ,4.2,22180,Vienna,VA
1886,Jet's Pizza ,4.4,53209,Glendale,WI
58805,Curry Express,5,75087,Rockwall,TX
54722,Tepatitlan Mexican Grill ,4.6,77009,Houston,TX
17882,China Cafe ,4.3,22309,Alexandria,VA
2444,Arby's ,4.6,54476,Schofield,WI
48574,Cavalli Pizza ,4.6,75070,McKinney,TX
15628,Blue Island sushi and roll,4.3,98003,Federal Way,WA
18979,Heidelberg Pastry Shoppe ,4.8,22207,Arlington,VA
49247,Starbucks ,4.9,78209,San Antonio,TX
61810,Buddy V's Cake Slice ,4.5,75052,Grand Prairie,TX
30903,Ryan's Bagel Cafe,5,84094,Sandy,UT
3113,El Pastor,4.7,53713,Madison,WI
42514,MOD Pizza ,4.7,77059,Houston,TX
16173,McDonald's ,4.8,98277,Oak Harbor,WA
22597,Panda Express ,4.7,22033,Fairfax,VA
57972,7-Eleven ,4.7,76179,Saginaw,TX
28771,Everyday Needs by Gopuff,4.6,22041,Bailey's Crossroads,VA
29874,MOD Pizza ,4.7,84010,Woods Cross,UT
47047,Bahama Buck's ,4.8,75034,Frisco,TX
40760,Project Pollo ,4.7,78757,Austin,TX
26615,Old Town Pour House ,4.6,20878,Gaithersburg,MD
14663,Papa Johns ,4.6,98203,Everett,WA
25656,Burger King ,4.2,23707,Portsmouth,VA
14946,Pablo Y Pablo,4.8,98103,Seattle,WA
31646,Burger King ,4.5,84403,Ogden,UT
49649,Zaxby's ,4.5,78660,Pflugerville,TX
19432,Sakina Halal Grill ,4.8,20005,Washington,DC
24728,Noodles &amp; Company ,4.8,23113,Midlothian,VA
52097,Morning Eggstasy,3.9,77057,Houston,TX
35225,Shake Shack ,4.7,78209,San Antonio,TX
44004,Marbleslab Creamery ,4.7,78251,San Antonio,TX
32678,Denny's ,4,84663,Springville,UT
49675,Nash's Hot Chicken,3.8,78634,Hutto,TX
24905,Panera ,4.7,23225,Richmond,VA
15878,7-Eleven ,4.6,98056,Renton,WA
46573,Smoothie King ,4.9,77380,The Woodlands,TX
19511,Shanghai Lounge,4.7,20007,Washington,DC
27392,Taco Bell ,4.2,20109,Manassas,VA
47779,Feng Cha Tea House Carrollton,5,75006,Carrollton,TX
39848,Whip in,4.9,78704,Austin,TX
42662,Sonic ,4.2,77573,League City,TX
38351,Popeye's ,4.2,76052,Haslet,TX
19564,One Fish Two Fish,4.7,20037,Washington,DC
38527,Firehouse Subs - Bryant Irvin,4.6,76132,Fort Worth,TX
43498,Crumbl Cookies ,4.9,77494,Katy,TX
16705,McDonald's® ,4.4,98632,LONGVIEW,WA
18150,Olympians Family Restaurant ,4.9,22315,Alexandria,VA
40456,Juicy's Cheesesteaks,4.2,78759,Austin,TX
53623,Frenchy's Chicken - West &amp; Veterans ,3.8,77038,Houston,TX
16842,Basil Thai Restaurant,4.5,98023,Federal Way,WA
56095,McDonald's® ,4.7,78230,SAN ANTONIO,TX
27881,Moby Dick House of Kabob ,4.8,20007,Washington,DC
49647,Morelia Mexican Grill ,4.2,78660,Pflugerville,TX
41077,The League Kitchen &amp; Tavern ,4.4,78734,Lakeway,TX
40214,Hyde Park Bar &amp; Grill ,4.7,78751,Austin,TX
8161,Guy Fieri's Flavortown Kitchen ,3.8,98125,Seattle,WA
61815,MrBeast Burger ,4.1,76017,Arlington,TX
31594,Cafe Zupas ,4.7,84604,Provo,UT
28396,Taco Bell ,4.6,22407,Fredericksburg,VA
47132,Donut Box,5,75071,McKinney,TX
60082,Dairy Queen ,4.6,75075,Plano,TX
955,Zaxby's ,4.8,35802,Huntsville,AL
26794,Satsuma ,4.6,20814,Bethesda,MD
24127,Sheetz - 550 South Airport Dr ,4.4,23231,Henrico,VA
38485,Red Lobster ,4.5,76028,Burleson,TX
30504,Flavors Of India,4.6,84088,West Jordan,UT
17114,Subway ,4.6,98032,Kent,WA
61513,Wild Burger ,3.9,77049,Houston,TX
2256,Wonita Sushi Seafood and Bar,4.6,53005,Brookfield,WI
22064,Haagen Dazs ,4.9,22033,Fairfax,VA
54800,Teapresso Bar,4.7,77008,Houston,TX
36501,MY C STORE #7,4.1,75115,Desoto,TX
7811,East Coast Enzo's Pizza,4.8,98043,Mountlake Terrace,WA
27500,Panda Express ,4.7,20817,Bethesda,MD
40170,Serranos ,4.8,78748,Austin,TX
40021,Biderman's Deli ,4.7,78731,Austin,TX
18545,Tropical Smoothie Cafe ,4.8,22601,Winchester,VA
30161,Cafe Zupas ,4.7,84404,Ogden,UT
58625,Jersey Mike’s Subs ,4.5,78626,Georgetown,TX
20322,Bua Thai Restaurant,4.8,20036,Washington,DC
30919,Taco Bell ,4.3,84084,West Jordan,UT
34746,The Art of Donut,4.8,78212,San Antonio,TX
38898,Bubble Well,4.7,76210,Denton,TX
31135,Baskin-Robbins ,4.5,84041,Layton,UT
23914,Wendy's  ,3.5,23231,Richmond,VA
23291,8104-Bonefish Grill ,4.7,20878,Gaithersburg,MD
1020,Burger King ,4.2,36542,Gulf Shores,AL
14805,Papa Johns ,4.3,98074,Sammamish,WA
22933,Taco Bell ,4.4,22655,Stephens City,VA
44901,Sakura Japanese &amp; Chinese Cuisine ,4.6,77904,Victoria,TX
21701,Quickway Japanese Hibachi ,4.7,22031,Fairfax,VA
12896,Piroshki on 3rd,4.9,98104,Seattle,WA
17995,Rivera's Restaurant,4.5,22150,Springfield,VA
60859,Chili's ,4.3,77396-4378,Humble,TX
25222,Apps All Around ,4.7,22033,Fairfax,VA
41286,Sonic ,4,78704,Austin,TX
6425,McDonald's® ,4.2,26101,PARKERSBURG,WV
39235,Hoots Wings by Hooters ,4.5,76244,Fort Worth,TX
26372,Popeyes ,4.9,23116,Mechanicsville,VA
53140,Mendocino Farms - Rice Village,4.9,77005,Houston,TX
10736,Shibu Ramen- Kent,4.7,98032,Kent,WA
34592,Applebee's ,4.5,78216,San Antonio,TX
57064,7-Eleven ,4.5,78666,San Marcos,TX
7734,Mas Veggies Vegan Taqueria - University Village,4.7,98105,Seattle,WA
3674,Nitty Gritty - Sun Prairie,4.6,53590,Sun Prairie,WI
24117,Hooters  ,3.6,23831,Chester,VA
54633,Suko's Burger House,4.6,77011,Houston,TX
16625,Starbucks ,4.6,98037,Lynnwood,WA
18937,Souvlaki Bar ,4.8,22301,Alexandria,VA
42987,Mama's Pizza - Arlington,4.5,76012,Arlington,TX
33616,Dos Arroyos Comida Casera,4.8,75080,Richardson,TX
22717,Dunkin' ,4.6,22182,McLean,VA
2985,Asian Noodle,4.8,53715,Madison,WI
24649,Pakwaan Indian Cuisine,4.9,23832,Chesterfield,VA
11562,Mama Mia Trattoria,4.8,97204,Portland,OR
9246,MrBeast Burger ,4.3,98021,Bothell,WA
59280,7-Eleven ,4.5,76117,Haltom City,TX
18004,Bed &amp; Breakfast Burrito Co,4.8,22031,Fairfax,VA
21259,Wasserhund Brewing Co,4.5,23454,Virginia Beach,VA
6473,Chipotle Mexican Grill ,4.4,25309,Charleston,WV
16597,McDonald's® ,4.6,98258,LAKE STEVENS,WA
19447,Lyon Hall,4.8,22201,Arlington,VA
37179,Raising Cane's ,4.6,76308,Wichita Falls,TX
15432,Cafe Yumm! ,4.9,98101,Seattle,WA
10076,Jersey Mike’s Subs ,4.6,98684,Vancouver,WA
63196,Luce Coffee Roasters,4.9,77018,Houston,TX
37939,Blue Sushi Sake Grill ,4.6,76107,Fort Worth,TX
62953,Nori Handroll Bar,4.9,75226,Dallas,TX
57850,Panda Express ,4.4,76548,Harker Heights,TX
57645,Subway #4748 ,4.6,78205,San Antonio,TX
25677,Outback Steakhouse ,4.4,23464,Virginia Beach,VA
39834,House of Three Gorges,4.8,78758,Austin,TX
59545,Boulangerie by Village Baking Co,4.8,75206,Dallas,TX
47563,"The Halal Guys -Plano, TX",4.6,75024,Plano,TX
30935,Blue Lemon ,4.5,84070,Sandy,UT
21322,Panda Express ,4.5,23452,Virginia Beach,VA
45355,Panera ,4.7,75071,McKinney,TX
7772,Greek Pita,4.7,98011,Bothell,WA
1122,Sidewinders American Grill,4.5,83001,Jackson,WY
61320,Tropical Smoothie Cafe ,4.6,78573,Palmhurst,TX
41170,Good As Cluck ,4.1,78745,Austin,TX
51477,Naam Khao Thai Kitchen &amp; Bar,4.6,77077,Houston,TX
59535,Cosmic Wings - Richardson,4.5,75081,Richardson,TX
60575,Carnival Ice Eatz N Treatz ,4.9,75070,McKinney,TX
12865,Dim Sum King,4.8,98104,Seattle,WA
61651,Rio Bravo ,4.6,75051,Grand Prairie,TX
23394,Vivify Burger &amp; Lounge,4.5,22401,Fredericksburg,VA
56846,Tropical Smoothie Cafe ,4.8,78586,San Benito,TX
9327,Taqueria El Rinconsito ,4.7,98005,Bellevue,WA
46756,Burger King ,4.5,77380,Spring,TX
26588,Moby Dick House of Kabob ,4.8,20815,Bethesda,MD
18287,La Flor de Puebla Bakery Cafe,4.7,20110,Manassas,VA
48867,Dairy Queen ,4.3,75234,Farmers Branch,TX
23508,McDonald's® ,4.5,22304,Alexandria,VA
47344,Aga’s Biryani &amp; BBQ,4.5,75229,Dallas,TX
43469,Kim's Tea House - Katy,4.6,77450,Katy,TX
34480,Potbelly Sandwich Shop ,4.7,79401,Lubbock,TX
12673,Pizza Hut ,4.3,98466,University Place,WA
20276,Sacrificial Lamb,4.8,20009,Washington,DC
26881,Trattoria Sorrento ,4.8,20814,Bethesda,MD
16058,Dickey's Barbecue Pit  4716 Werner Rd,4.1,98312,Bremerton,WA
47210,Wei Tasty Asian,4.8,75006,Carrollton,TX
39575,Plow Burger ,4.9,78741,Austin,TX
28141,Wawa 692 ,4.2,23831,Chester,VA
37802,Black Rock DTX Green Oaks i20 West,4.8,76017-1142,Arlington,TX
35460,Brown Bag Sandwich Shop,4.5,78216,San Antonio,TX
45709,Chicken Express ,4.6,76262,Roanoke,TX
61986,Panera ,4.6,77521,Baytown,TX
52336,Shipley Donuts ,4.5,77056,Houston,TX
51643,Frank's Grill,4.3,77077,Houston,TX
30073,Cracker Barrel Old Country Store ,4.1,84663,Springville,UT
22757,Taco Bell ,4.1,24012,Roanoke,VA
51471,Stockyard Bar-B-Q,4.6,77057,Houston,TX
33470,Edoko Sushi and Robata - Richardson,4.8,75082,Richardson,TX
18020,Pupuseria Y Taqueria Mana,4.5,22309,Alexandria,VA
57448,Kolache Factory - 028,4.2,78504,McAllen,TX
26179,Cafe Rio ,4.4,20109,Manassas,VA
40194,Toasty's Breakfast Burritos - 2125 W Ben White,4.1,78704,Austin,TX
14985,Just Burgers,4.6,98103,Seattle,WA
55344,Wendy's  ,4.2,78224,SAN ANTONIO,TX
57089,Jack in the Box ,4.5,77518,Bacliff,TX
2848,Chick-fil-A  ,4.7,53005,Brookfield,WI
15748,Jack in the Box ,4.3,98406,Tacoma,WA
40147,Teji's Indian Restaurant ,4.6,78744-1320,Austin,TX
19322,Naanwise Indian Cuisine,4.8,20008,Washington,DC
44623,Wham! Bam! Burrito! ,4.1,79902,El Paso,TX
55320,Jason's Deli ,4.3,77706,Beaumont,TX
25641,Red Robin Gourmet Burgers ,4.5,23321,Chesapeake,VA
12400,Gravity Coffee - Frederickson,4.8,98446,Tacoma,WA
37079,Popeyes Louisiana Kitchen ,4.5,76126,Benbrook,TX
12071,The Gyro Genie,4.2,97030,Gresham,OR
38147,Paul donut sub gyros,4.8,76104,Fort Worth,TX
27583,Chipotle Mexican Grill ,4.5,20164,Sterling,VA
54235,One Stop Market,4.8,75062,Irving,TX
28690,Haydee's Restaurant,4.7,20010,Washington,DC
43524,Outback Steakhouse ,4.5,77493,Katy,TX
56153,Taco Bell ,4.5,78255,San Antonio,TX
36403,Chick-fil-A  ,4.7,75154,Red Oak,TX
35047,Dunkin ,4.3,78239,Windcrest,TX
62470,Starbucks ,4.8,78610,Buda,TX
4607,Dairy Queen Grill &amp; Chill ,4.7,53150,Muskego,WI
18686,Papa Johns ,5,23188,Williamsburg,VA
7632,Applebee's ,4.4,98903,Union Gap,WA
19799,Pret a Manger  ,4.5,20004,Washington,DC
1096,Popeyes ,4.5,36535,Foley,AL
39511,Menchie's Frozen Yogurt ,4.8,78751,Austin,TX
27995,Pie Five ,4,24541,Danville,VA
39965,Tiny Pies ,4.7,78704,Austin,TX
13156,Royal Orchid,4.8,98057,Renton,WA
39876,Thai Taste ,4.7,78735,Austin,TX
2420,Ropa's Chicago Style Pizza,4.7,54401,Wausau,WI
47541,Santhis Kitchens ,4.7,75034,Frisco,TX
23620,Wings To Go - Fredericksburg ,4.4,22407,Fredericksburg,VA
21960,Popeyes ,4.5,22180,Vienna,VA
10988,Gumba,4.9,97211,Portland,OR
32188,Costa Vida  ,4.4,84065,Riverton,UT
44450,Red Lobster ,4.6,78681,Round Rock,TX
36512,Tortilleria La Sabrocita,4.1,75227,Dallas,TX
29961,KFC ,4.4,84010,Bountiful,UT
22767,Bul Gogi,4.7,22556,Stafford,VA
3108,Papa Johns ,4.8,53703,Madison,WI
45471,Luigis Little Italy ,4.6,79605,Abilene,TX
9295,Mommy's Kitchen,4.4,98074,Sammamish,WA
18649,Chanello's Pizza ,4.6,23185,Williamsburg,VA
36464,IHOP 3009 ,4.1,75146,Lancaster,TX
16871,7-Eleven ,4.4,98032,Kent,WA
26521,East Pearl Restaurant ,4.8,20852,Rockville,MD
15431,Cafe Zum Zum,4.5,98101,Seattle,WA
40683,Casa Chapala,4.7,78758,Austin,TX
37345,Corner Bakery Cafe ,4.5,75701,Tyler,TX
12259,Fuzion Cafe,5,98406,Tacoma,WA
54080,Cosmic Wings - Lewisville,4.6,75067,Lewisville,TX
58579,KFC ,4.3,78728,Austin,TX
33325,Papa Lopez Mexican Cantina 2,4.6,75035,McKinney,TX
14324,Costa Vida ,4.6,99037,Spokane Valley,WA
53073,Bao Shi Yi,4.7,77030,Houston,TX
43819,"McAlister's Deli - 521 - Waco Drive, TX ",4.6,76710,Waco,TX
34487,McDonald's® ,4.6,79423,LUBBOCK,TX
2199,Cafe Corazon ,4.8,53092,Mequon,WI
55920,Sakekawa Japanese Steakhouse &amp; Sushi Bar ,4.6,77382,Spring,TX
12657,McDonald's® ,4.3,98499,Lakewood,WA
8191,Dairy Queen Grill &amp; Chill ,4.4,98026,Edmonds,WA
28561,Panda Express ,4.5,22202,Arlington,VA
20197,Chinese Dragon Carryout,4.2,20001,Washington,DC
55907,salata ,5,77380,The Woodlands,TX
9095,Happy Lamb Hot Pot,4.9,98007,Bellevue,WA
9163,Looking For Chai ,4.8,98005,Bellevue,WA
1795,Applebee's ,4,53154,Oak Creek,WI
18035,Macs &amp; Stacks ,3.8,22191,Woodbridge,VA
39055,Schlotzsky's ,4.8,76177,Fort Worth,TX
48518,Jersey Mike's Subs  5110 Eldorado Parkway,4.9,75034,Frisco,TX
30412,The Habit Burger Grill ,4.8,84106,Salt Lake City,UT
16840,McDonald's® ,4.5,98030-6405,KENT,WA
28884,Quickway ,4.6,20020,Washington,DC
43437,ON THE ROAD 109,5,77494,Katy,TX
933,Mei Wei Asian Bistro,4.7,35801,Huntsville,AL
45588,Marco's Pizza ,4.4,76502,Temple,TX
6664,Cracker Barrel Old Country Store ,4.5,25401,Martinsburg,WV
48689,Pie Five Pizza ,4.4,75034,Frisco,TX
55631,McDonald's® ,4.3,79927,SOCORRO,TX
58547,Carl's Jr. ,4.3,78628,Georgetown,TX
59909,Boston Market ,4.7,75243,Dallas,TX
24086,A Buck or 2 Lounge ,3.7,23224,Richmond,VA
29628,Tamarind,4.7,84101,Salt Lake City,UT
56625,Whataburger ,4.4,78148,Universal City,TX
35625,Smoothie King ,4.9,78233,Live Oak,TX
12355,Paya Thai Fish &amp; Chips,4.8,98421,Tacoma,WA
56751,McDonald's ,4.6,75078,Prosper,TX
37860,Cracker Barrel Old Country Store ,4.6,76126,Benbrook,TX
22870,Wawa 8638 ,4.1,23434,Suffolk,VA
20858,P.F. Chang's ,4.6,22102,McLean,VA
33833,Buffalo Wild Wings ,4.3,75040,Garland,TX
32809,Pizza Hut ,4.8,00961,Bayamón,
54480,Dairy Queen Grill &amp; Chill ,4.4,77021,Houston,TX
37981,Wild Peckers South Ft. Worth,4,76115,Fort Worth,TX
38360,SUPER DONUTS,4.6,76164,Fort Worth,TX
23135,Berries &amp; Bowls,5,20878,Gaithersburg,MD
58891,Taco Bell ,4.1,76710,Waco,TX
49974,American Grilled Cheese Company ,4.8,75149,Mesquite,TX
37219,McDonald's® ,4.3,76302,WICHITA FALLS,TX
24067,Noodles &amp; Company ,4.7,23230,Richmond,VA
38057,Noodles @ Boba Tea House,4.7,76137,Fort Worth,TX
18400,Bozzelli's ,4.8,22150,Springfield,VA
39785,Tan My Restaurant,4.9,78758,Austin,TX
3048,Hootie's Chicken Tenders ,3.9,53704,Madison,WI
28941,Aladdin Sizzler Pizza ,4.6,20712,Mount Rainier,MD
28118,CVS ,4.9,20120,CENTREVILLE,VA
61564,Chili's ,4.2,77029-1935,Jacinto City,TX
31848,Arby's ,4.4,84044,Magna,UT
24174,Wawa 8626 ,4.4,23231,Henrico,VA
12504,Indo Asian Street Eatery,4.9,98403,Tacoma,WA
14804,Burger King ,4.8,98027,Issaquah,WA
47568,Lovers Egg Roll - Plano,4.5,75093,Plano,TX
35992,Freebirds World Burrito ,4.5,78666,San Marcos,TX
10180,Killer Burger ,4.7,98683,Vancouver,WA
607,Buffalo Wild Wings ,4,36303,Dothan,AL
46831,Boyd's Cajun Grill Express,4.3,77590,Texas City,TX
1641,Starbucks ,4.9,54304,Ashwaubenon,WI
7517,Hot Ginger,4.9,98516,Olympia,WA
40085,Southside Flying Pizza ,4.6,78704,Austin,TX
31959,Arby's ,4.4,84092,Sandy,UT
34906,Bean Sprout Chinese Restaurant,4.7,78216,San Antonio,TX
55881,The Catch ,4.5,75090,Sherman,TX
8686,PNW Fish Fry,3.9,98105,Seattle,WA
27342,Charles' Kitchen ,4.6,23294,Henrico,VA
10558,Baja Fresh  ,4.3,98032,Kent,WA
39379,Boston Market ,4.7,76054,Hurst,TX
49749,Man vs Fries ,4.1,78745,Austin,TX
47130,Sweetwaters Coffee &amp; Tea: Preston Road,4.9,75035,Frisco,TX
56154,Walgreens ,5,78230,San Antonio,TX
24515,Chung Hing,4.7,23233,Richmond,VA
59326,Dunkin' ,4.7,76053,Hurst,TX
24636,Christian's Pizza,4.4,23229,Richmond,VA
24772,Crumbl Cookies ,4.8,23235,Bon Air,VA
30028,Chili's ,4.5,84102-2804,Salt Lake City,UT
7491,Red Robin Gourmet Burgers ,4.3,98516,Lacey,WA
35949,Panera ,4.7,78216,San Antonio,TX
10649,Bangkok Garden Street Food,4.7,98003,Federal Way,WA
31676,Nigh-Time Donuts,4.8,84074,Tooele,UT
35996,Krispy Kreme ,4.5,78666,San Marcos,TX
8232,Patty's Eggnest,4.7,98012,Bothell,WA
37052,Wendy's ,4.7,76108,Ft.Worth,TX
23685,Papa Johns ,4.5,23321,Chesapeake,VA
50693,Buffalo Wild Wings   ,4.3,77024,Houston,TX
13480,The Habit Burger Grill ,4.5,98126,Seattle,WA
50286,Golden Chick - Mesquite,4.2,75150,Mesquite,TX
14240,Bangkok Thai,4.5,99202,Spokane,WA
38759,Rodeo Goat ,4.7,75019,Dallas,TX
34923,Sushishima Japanese Restaurant,4.8,78213,Castle Hills,TX
16753,KFC ,4.3,98391,Bonney Lake,WA
37352,Louisiana Cajun Cafe,4.1,75703,Tyler,TX
46772,Chili's ,4.4,77379-3300,Spring,TX
11407,Buster's Texas Style Barbecue ,4.5,97030,Gresham,OR
55687,Wild Peckers El Paso East,4.3,79938,El Paso,TX
20903,Brooklyn Bros Pizzeria,5,20155,Gainesville,VA
19288,Jerry’s Chen,4.3,22305,Alexandria,VA
21789,Gom Tang E ,4.2,20121,Centreville,VA
51924,Marble Slab Creamery/Great American Cookies,4.9,77055,Houston,TX
21891,Pupuseria Mana,4.8,22042,Falls Church,VA
26219,Wendy's  ,4.7,22193,Woodbridge,VA
43960,Taco Bell ,4.5,76710,Waco,TX
31735,Hunan Express,4.4,84118,Salt Lake City,UT
28438,Wendy's  ,4.1,23234,Richmond,VA
56294,Denny's ,3.9,79401,Lubbock,TX
50715,Cosmic Wings ,3.4,77477,Stafford,TX
46713,Dairy Queen ,4.5,77379,Spring,TX
14102,Wake Up Call - Evergreen,4.4,99216,Spokane Valley,WA
28772,Tropicana Grill and Food Market,3.8,20784,Cheverly,MD
46834,Sonic Drive-In ,4.3,77568,La Marque,TX
22481,Sorrento Grill ,4.4,20171,Herndon,VA
53217,Wanna Bao,4.8,77006,Houston,TX
19235,Inca Social,4.8,22031,Vienna,VA
16122,Walgreens ,4.9,98372,Edgewood,WA
57410,Pokeworks ,4.8,78504,McAllen,TX
30819,Buffalo Wild Wings ,4,84120,West Valley City,UT
19284,Ruth's Chris Steak House ,4.8,20036,Washington,DC
46371,Rao's Bakery-Spring,4.5,77379,Spring,TX
6496,It's Just Wings ,4.2,25389-0004,Charleston,WV
814,Wings Out ,3.5,35806,Huntsville,AL
46154,Big City Wings - Spring,3.9,77388,Spring,TX
12418,Wing SZN - Lakewood,3.7,98499,Lakewood,WA
46022,Las Fuentes ,4.2,77354,Magnolia,TX
31186,Firehouse Subs ,4.8,84790,St. George,UT
12499,Kizuki Ramen &amp; Izakaya ,4.9,98409,Tacoma,WA
36793,Chick-fil-A  ,4.7,77304,Conroe,TX
25150,Arby's ,4.3,23236,Richmond,VA
21097,Pho 79 ,4.9,23454,Virginia Beach,VA
30999,GR Kitchen,4.8,84047,Midvale,UT
25315,Panera ,4.8,20176,Leesburg,VA
51873,Walgreens ,4.9,77477,Meadows Place,TX
62182,chilango,4.3,79761,Odessa,TX
5926,La Cocina Mexican Restaurant and Catering,4.7,60020,Fox Lake,IL
23101,The Thai Pan,4.5,20175,Leesburg,VA
22663,Noodles &amp; Company ,4.8,20190,Reston,VA
9190,Willows Deli,4.9,98052,Redmond,WA
14326,MacKenzie River ,4.9,99223,Spokane,WA
53172,Smoothie King ,4.6,77005,Houston,TX
36759,Starbucks ,4.8,77384,Conroe,TX
22754,Sonic *,4.2,24012,Roanoke,VA
28683,The District Fishwife,4.9,20002,Washington,DC
59420,Pinkberry - Arlington,4.9,76018,Arlington,TX
34753,Sichuan House,4.9,78238,San Antonio,TX
62744,Salata ,4.9,77521,Baytown,TX
24783,The Sand Dollar Beach Kitchen ,4.5,23112,Chesterfield,VA
28715,Zion Kitchen Lounge &amp; Cafe ,4.5,20002,Washington,DC
14426,Panda Express ,4.6,99037,Veradale,WA
60557,Kitchen Master,4.8,75033,Frisco,TX
19401,Wagshal's,4.7,20016,Washington,DC
5251,McDonald's® ,4.1,53228,Greenfield,WI
10480,Yummy Kitchen,4.8,98057,Renton,WA
61715,Mr. Philly,4.9,75052,Grand Prairie,TX
27593,Cosmic Wings ,4.2,20876,Germantown,MD
659,Buster's American Kitchen ,4.2,35806,Huntsville,AL
7745,Pie Bar Ballard,4.8,98107,Seattle,WA
16658,Handy Shots LLC,5,98225,Bellingham,WA
59168,Pappa Gyros ,4.7,77449-3718,Katy,TX
23962,It's Just Wings ,3.8,23059,Glen Allen,VA
18120, New China carryout,4.6,22003,Annandale,VA
23985,Capital Burgers &amp; Dogs,4.4,23220,Richmond,VA
42130,Moreno's Mexican Restaurant - Pearland,4.7,77581,Pearland,TX
35000,Los Generales ,4.6,78247,San Antonio,TX
32106,Jack in the Box ,4.4,84790,St. George,UT
61384,McDonald's® ,4.3,77581-3310,PEARLAND,TX
38758,El Rincon Del Taco,4.9,76247,Justin,TX
38961,Chipotle Mexican Grill ,4.7,76092,Southlake,TX
46264,ORION #1 LIQUOR,4.8,77070,Houston,TX
54527,Flip ‘n Patties,4.8,77002,Houston,TX
40097,Ginos Italian Cuisine,4.6,78613,Cedar Park,TX
49907,Golden Chick ,4.2,75149,Mesquite,TX
20081,Boqueria- Penn Quarter,4.3,20001,Washington,DC
51259,Ruchi's  Mexican Grill ,4.3,77057,Houston,TX
19560,Ichiban Sushi House ,4.7,22314,Alexandria,VA
2614,Noodles &amp; Company ,4.7,53215,Milwaukee,WI
16905,Starbucks ,4.8,98021,Bothell,WA
466,IHOP ,4.6,35244,Pelham,AL
38959,Pineapple Grill Texas,4.8,76054,Hurst,TX
10701,Tasty Indian Cuisine,4.5,98030,Kent,WA
15434,Mighty-O Donuts ,4.8,98122,Seattle,WA
48255,Cappuccino Italian Bistro,4.6,75080,Richardson,TX
50215,Arby's ,4.1,75149,Mesquite,TX
34730,Stuffed,4.5,78229,San Antonio,TX
37450,Jersey Mike's Subs ,4.8,75605,Longview,TX
55629,Denny's ,4.6,79907,El Paso,TX
13107,"RAM Restaurant &amp; Brewery - Issaquah, WA",4.6,98029,Issaquah,WA
35240,Taco Palenque ,4.7,78209,San Antonio,TX
28018,IHOP ,4.2,24541,Danville,VA
34898,The Afghan Village Restaurant &amp; Halal Market,4.6,78201,San Antonio,TX
13920,Donatos Pizza ,4.8,98272,Monroe,WA
42991,New Yorker Pizza,4.5,76011,Arlington,TX
11031,Wild Burger ,4.4,98665,Vancouver,WA
57394,Whataburger ,4.8,78577,Pharr,TX
13336,Popeyes ,4.3,98057,Renton,WA
47807,The Green Gator,4.4,75034,Frisco,TX
6343,Chipotle Mexican Grill ,4.9,25504,Barboursville,WV
46541,Buffalo Wild Wings ,4.3,77064,Houston,TX
16933,KFC ,4.6,98201,Everett,WA
20852,The ice cream shop,4.1,22207,Arlington,VA
28271,Starbucks ,4.8,22911,Charlottesville,VA
2295,The King and I,4.6,53203,Milwaukee,WI
15643,Katsu Burger ,4.8,98003,Federal Way,WA
20390,Crystal City Sports Pub,4.6,22202,Arlington,VA
13445,Milk Drunk,4.7,98144,Seattle,WA
40999,Dimassi’s Mediterranean Kitchen ,4.7,78745,Austin,TX
26415,Pizza Hut ,4.6,23831,Chester,VA
15409,Woah! Breakfast Quesarito! ,4.2,98101,Seattle,WA
55113,Pollo Campero ,4.3,77081,Houston,TX
43516,Burger King ,4.7,77494,Richmond,TX
11932,goPoké ,4.7,97209,Portland,OR
20432,Charm Thai Restaurant D.C.,4.5,20037,Washington,DC
21021,Cinnabon  ,4.9,20109,Manassas,VA
14358,Jack in the Box ,4.1,99202,Spokane,WA
62664,Taco Bell ,4.5,75040,Garland,TX
22531,Baja Fresh Mexican Grill ,4.5,22033,Fairfax,VA
47302,Zzizim,4.5,75007,Carrollton,TX
23967,Underground Chuck's ,4.1,23230,Richmond,VA
58501,Hootie's Bait &amp; Tackle ,3.7,78681,Round Rock,TX
38392,KFC ,4.3,76111,Fort Worth,TX
57929,7-Eleven ,4.7,78109,Converse,TX
38897,First Watch ,4.7,76180,North Richland Hills,TX
15314,Mas Veggies Vegan Taqueria - Downtown Seattle,4.8,98101,Seattle,WA
59781,Everbowl Dallas ,4.9,75201,Dallas,TX
